Temperature,Pressure,Voltage,Theta
283.204081632653,10.6779661016949,1.92389266290481,0.357320624176931
283.204081632653,11.1864406779661,1.92389285557789,0.357307810063692
283.204081632653,11.6949152542373,1.92389302609462,0.357296111023809
283.204081632653,12.2033898305085,1.92389317786657,0.357285387576898
283.204081632653,12.7118644067797,1.92389331366158,0.357275522574223
283.204081632653,13.2203389830508,1.92389343574553,0.357266416901414
283.204081632653,13.728813559322,1.92389354598879,0.357257986136722
283.204081632653,14.2372881355932,1.92389364594706,0.357250157925781
283.204081632653,14.7457627118644,1.92389373692348,0.357242869899839
283.204081632653,15.2542372881356,1.92389382001682,0.35723606801057
283.204081632653,15.7627118644068,1.92389389615916,0.357229705187351
283.204081632653,16.271186440678,1.92389396614573,0.357223740246433
283.204081632653,16.7796610169492,1.92389403065856,0.357218136998541
283.204081632653,17.2881355932203,1.92389409028557,0.357212863514039
283.204081632653,17.7966101694915,1.92389414553587,0.357207891514116
283.204081632653,18.3050847457627,1.92389419685232,0.357203195863498
283.204081632653,18.8135593220339,1.92389424462173,0.357198754145454
283.204081632653,19.3220338983051,1.92389428918325,0.357194546303937
283.204081632653,19.8305084745763,1.92389433083539,0.357190554340807
283.204081632653,20.3389830508475,1.92389436984177,0.357186762058479
283.204081632653,20.8474576271186,1.92389440643601,0.357183154840261
283.204081632653,21.3559322033898,1.92389444082575,0.357179719462075
283.204081632653,21.864406779661,1.92389447319614,0.357176443930464
283.204081632653,22.3728813559322,1.92389450371271,0.357173317342696
283.204081632653,22.8813559322034,1.92389453252386,0.357170329765527
283.204081632653,23.3898305084746,1.92389455976302,0.357167472129783
283.204081632653,23.8983050847458,1.92389458555038,0.35716473613841
283.204081632653,24.4067796610169,1.92389460999452,0.35716211418601
283.204081632653,24.9152542372881,1.92389463319373,0.357159599288246
283.204081632653,25.4237288135593,1.9238946552372,0.357157185019713
283.204081632653,25.9322033898305,1.92389467620599,0.35715486545912
283.204081632653,26.4406779661017,1.92389469617395,0.35715263514081
283.204081632653,26.9491525423729,1.92389471520849,0.357150489011753
283.204081632653,27.4576271186441,1.92389473337124,0.357148422393333
283.204081632653,27.9661016949153,1.92389475071866,0.357146430947303
283.204081632653,28.4745762711864,1.92389476730255,0.357144510645377
283.204081632653,28.9830508474576,1.9238947831705,0.357142657742043
283.204081632653,29.4915254237288,1.92389479836634,0.35714086875017
283.204081632653,30.0,1.92389481293048,0.357139140419111
285.244897959184,1.01694915254237,1.91723318094724,0.342701628113754
285.244897959184,1.52542372881356,1.91730129100685,0.341609931550133
285.244897959184,2.03389830508475,1.91732368067093,0.341066687369158
285.244897959184,2.54237288135593,1.91733318141806,0.340741569406768
285.244897959184,3.05084745762712,1.91733782673675,0.340525168229838
285.244897959184,3.5593220338983,1.91734030146759,0.3403707641708
285.244897959184,4.06779661016949,1.91734168988093,0.340255052985128
285.244897959184,4.57627118644068,1.91734248976398,0.340165109773446
285.244897959184,5.08474576271186,1.91734295185484,0.340093189433781
285.244897959184,5.59322033898305,1.91734321160989,0.340034368136026
285.244897959184,6.10169491525424,1.91734334630083,0.339985365928536
285.244897959184,6.61016949152542,1.9173434019535,0.339943913552128
285.244897959184,7.11864406779661,1.91734340695108,0.339908390988143
285.244897959184,7.6271186440678,1.91734337929503,0.339877610770579
285.244897959184,8.13559322033898,1.9173433306637,0.339850682652739
285.244897959184,8.64406779661017,1.91734326877103,0.339826926092017
285.244897959184,9.15254237288136,1.91734319878354,0.339805811937238
285.244897959184,9.66101694915254,1.91734312419635,0.339786922548939
285.244897959184,10.1694915254237,1.91734304738837,0.339769923894944
285.244897959184,10.6779661016949,1.91734296998177,0.339754545625851
285.244897959184,11.1864406779661,1.9173428930793,0.339740566589162
285.244897959184,11.6949152542373,1.91734281742345,0.339727804125472
285.244897959184,12.2033898305085,1.91734274350491,0.339716106042719
285.244897959184,12.7118644067797,1.91734267163733,0.339705344518084
285.244897959184,13.2203389830508,1.91734260200941,0.339695411408172
285.244897959184,13.728813559322,1.91734253472167,0.339686214602111
285.244897959184,14.2372881355932,1.91734246981246,0.339677675156656
